,year,month,intent,police,sex,age,race,other,place,education
55623,2013,1,Homicide,0,M,4,Black,100,Other unspecified,NA
55624,2013,1,Suicide,0,F,37,White,100,Home,Matric
55625,2013,1,Homicide,0,M,34,Black,100,Trade/service area,Less than Matric
55626,2013,1,Suicide,0,M,51,White,100,Home,Matric
55627,2013,1,Suicide,0,M,52,White,100,Other unspecified,Less than Matric
55628,2013,1,Suicide,0,M,55,White,100,Home,Matric
55629,2013,1,Suicide,0,M,55,White,100,Street,Matric
55630,2013,1,Suicide,0,M,26,White,100,Home,Matric
55631,2013,1,Homicide,0,M,44,Black,100,Home,Matric
55632,2013,1,Suicide,0,F,40,White,100,Home,BA+
55633,2013,1,Suicide,0,M,40,White,100,Home,Matric
55634,2013,1,Homicide,0,M,22,Black,100,Other specified,Matric
55635,2013,1,Suicide,0,M,72,White,100,Home,Matric
55636,2013,1,Suicide,0,F,59,White,100,Home,BA+
55637,2013,1,Suicide,0,M,58,White,100,Home,Matric
55638,2013,2,Homicide,0,M,24,White,100,Home,Matric
55639,2013,1,Suicide,0,M,41,White,100,Home,BA+
55640,2013,1,Suicide,0,F,39,White,100,Home,Matric
55641,2013,1,Homicide,0,M,19,Black,100,Street,Less than Matric
55642,2013,2,Suicide,0,M,66,White,998,Home,Matric
55643,2013,1,Suicide,0,M,60,White,100,Home,Matric
55644,2013,1,Homicide,0,M,16,Black,100,Street,Less than Matric
55645,2013,1,Suicide,0,M,25,White,100,Other unspecified,Matric
55646,2013,1,Suicide,0,M,26,White,100,Farm,Some college
55647,2013,1,Suicide,0,F,57,White,100,Home,Some college
55648,2013,2,Suicide,0,M,27,White,100,Other unspecified,Some college
55649,2013,2,Suicide,0,M,28,Black,100,Home,Less than Matric
55650,2013,1,Homicide,0,M,20,Black,100,Street,Matric
55651,2013,1,Homicide,0,M,36,Black,100,Other unspecified,Matric
55652,2013,1,Homicide,0,M,19,Black,100,Home,Some college
55653,2013,2,Homicide,0,M,21,White,100,Home,Matric
55654,2013,2,Homicide,0,M,64,Black,100,Home,Less than Matric
55655,2013,2,Suicide,0,M,36,White,100,Home,Some college
55656,2013,2,Suicide,0,M,57,White,100,Other specified,Matric
55657,2013,2,Suicide,0,F,59,White,100,Home,Matric
55658,2013,2,Homicide,0,M,20,White,100,Home,Less than Matric
55659,2013,2,Suicide,0,M,40,White,100,Home,BA+
55660,2013,2,Suicide,0,M,60,Black,100,Home,Matric
55661,2013,1,Homicide,0,M,42,White,100,Trade/service area,Matric
55662,2013,2,Suicide,0,M,61,White,100,Home,BA+
55663,2013,2,Suicide,0,M,30,Black,100,Home,Less than Matric
55664,2013,1,Suicide,0,M,52,White,100,Home,Less than Matric
55665,2013,2,Homicide,0,M,52,White,100,Other specified,Matric
55666,2013,2,Homicide,0,M,27,Black,100,Home,Matric
55667,2013,2,Suicide,0,M,40,White,100,Home,Matric
55668,2013,1,Homicide,0,M,21,Black,100,Other specified,Some college
55669,2013,1,Suicide,0,M,83,Black,100,Other unspecified,Less than Matric
55670,2013,1,Homicide,0,M,19,Black,100,Other unspecified,Less than Matric
55671,2013,2,Suicide,0,M,45,Black,100,Home,Matric
55672,2013,2,Suicide,0,M,47,White,100,Home,Some college
55673,2013,2,Suicide,0,M,50,White,100,Home,Matric
55674,2013,2,Suicide,0,M,60,White,100,Home,Matric
55675,2013,2,Suicide,0,M,69,White,100,Other unspecified,Less than Matric
55676,2013,2,Suicide,0,M,58,White,100,Home,Matric
55677,2013,2,Suicide,0,F,66,White,100,Home,Matric
55678,2013,2,Homicide,0,M,22,Black,100,Home,Matric
55679,2013,2,Homicide,0,F,16,Black,210,Home,Less than Matric
55680,2013,2,Suicide,0,F,58,White,100,Trade/service area,Matric
55681,2013,2,Suicide,0,M,42,White,100,Home,Matric
55682,2013,2,Suicide,0,M,64,White,100,Other specified,Matric
55683,2013,2,Homicide,0,M,49,Black,100,Other unspecified,Matric
55684,2013,2,Suicide,0,M,28,White,100,Home,Some college
55685,2013,1,Homicide,0,M,19,Black,100,Other unspecified,Less than Matric
55686,2013,2,Homicide,0,M,36,White,100,Other unspecified,Matric
55687,2013,2,Homicide,0,M,27,Black,100,Trade/service area,Matric
55688,2013,2,Suicide,0,M,51,White,100,Home,Matric
55689,2013,2,Suicide,0,F,31,White,100,Home,BA+
55690,2013,2,Homicide,0,M,65,White,100,Home,Matric
55691,2013,2,Homicide,0,M,34,White,100,Other specified,Less than Matric
55692,2013,2,Suicide,0,M,65,Coloured,100,Other unspecified,BA+
55693,2013,2,Suicide,0,M,30,White,100,Home,BA+
55694,2013,2,Homicide,0,M,28,Black,100,Home,Less than Matric
55695,2013,2,Suicide,0,M,30,White,100,Home,Matric
55696,2013,2,Suicide,0,F,39,White,100,Home,Matric
55697,2013,2,Homicide,0,M,41,Black,100,Other unspecified,Less than Matric
55698,2013,2,Suicide,0,M,56,White,100,Home,BA+
55699,2013,2,Suicide,0,F,30,White,100,Other specified,BA+
55700,2013,2,Suicide,0,M,28,White,100,Home,Matric
55701,2013,2,Homicide,0,F,45,Black,100,Other unspecified,Matric
55702,2013,2,Suicide,0,F,49,White,100,Home,Some college
55703,2013,2,Homicide,0,F,34,Black,100,Home,Some college
55704,2013,2,Suicide,0,M,35,White,100,Other unspecified,Some college
55705,2013,2,Suicide,0,M,65,White,100,Home,Matric
55706,2013,2,Homicide,0,M,66,Black,100,Other unspecified,Some college
55707,2013,2,Suicide,0,M,36,White,100,Other specified,Matric
55708,2013,2,Suicide,0,M,60,White,100,Other unspecified,BA+
55709,2013,2,Homicide,0,M,52,White,100,Street,BA+
55710,2013,2,Homicide,0,F,27,White,100,Home,Matric
55711,2013,2,Suicide,0,M,86,White,100,Home,Less than Matric
55712,2013,2,Homicide,0,F,29,Black,100,Other unspecified,Matric
55713,2013,2,Homicide,0,M,29,Black,100,Home,Matric
55714,2013,2,Suicide,0,M,45,Black,100,Home,Matric
55715,2013,2,Homicide,0,M,95,Black,100,Home,Matric
55716,2013,2,Suicide,0,F,79,White,100,Home,Matric
55717,2013,2,Homicide,0,F,13,Black,100,Home,Less than Matric
55718,2013,2,Homicide,0,M,24,Black,100,Other unspecified,Matric
55719,2013,2,Suicide,0,M,26,White,100,Other specified,BA+
55720,2013,2,Suicide,0,M,55,White,100,Home,Matric
55721,2013,2,Suicide,0,M,78,White,100,Home,Matric
55722,2013,2,Homicide,0,M,25,Black,100,Other unspecified,Less than Matric
55723,2013,2,Suicide,0,M,53,White,100,Home,Matric
55724,2013,2,Homicide,0,M,41,Black,100,Trade/service area,Matric
55725,2013,2,Suicide,0,M,57,White,100,Other unspecified,Matric
55726,2013,2,Homicide,0,M,28,Black,100,Other specified,Matric
55727,2013,2,Suicide,0,M,82,White,100,Home,Less than Matric
55728,2013,2,Homicide,0,M,26,Black,100,Other specified,Matric
55729,2013,3,Suicide,0,M,31,White,100,Other specified,BA+
55730,2013,2,Homicide,0,F,21,Black,100,Home,Less than Matric
55731,2013,2,Suicide,0,M,36,Black,100,Home,Some college
55732,2013,2,Suicide,0,M,87,White,100,Home,Matric
55733,2013,3,Suicide,0,M,70,White,100,Home,Less than Matric
55734,2013,2,Suicide,0,M,75,White,100,Home,Less than Matric
55735,2013,2,Suicide,0,M,66,White,100,Home,Matric
55736,2013,2,Homicide,0,M,34,Black,100,Home,Less than Matric
55737,2013,2,Suicide,0,M,38,White,100,Home,Less than Matric
55738,2013,3,Suicide,0,F,61,White,100,Home,Matric
55739,2013,2,Homicide,0,M,39,White,100,Home,Less than Matric
55740,2013,2,Homicide,0,M,46,Black,100,Other specified,Matric
55741,2013,2,Homicide,0,M,17,White,100,Other unspecified,Less than Matric
55742,2013,2,Homicide,0,M,9,White,100,Home,Less than Matric
55743,2013,3,Suicide,0,F,36,White,100,Home,Less than Matric
55744,2013,3,Suicide,0,M,46,White,100,Home,Matric
55745,2013,3,Homicide,0,M,23,Black,100,Other specified,Matric
55746,2013,3,Suicide,0,M,40,White,100,Home,Matric
55747,2013,3,Suicide,0,M,74,White,100,Home,Matric
55748,2013,3,Suicide,0,M,66,White,100,Home,Matric
55749,2013,3,Suicide,0,M,58,White,100,Other specified,Matric
55750,2013,3,Suicide,0,M,64,White,100,Home,BA+
55751,2013,3,Suicide,0,M,55,White,100,Other specified,BA+
55752,2013,3,Suicide,0,M,69,White,100,Home,Matric
55753,2013,3,Suicide,0,M,47,White,100,Home,Less than Matric
55754,2013,3,Suicide,0,M,82,White,100,Home,Matric
55755,2013,3,Suicide,0,M,71,White,100,Home,Less than Matric
55756,2013,3,Suicide,0,M,60,White,100,Home,Some college
55757,2013,3,Suicide,0,M,19,White,100,Other unspecified,Some college
55758,2013,3,Homicide,0,M,48,White,100,Home,Less than Matric
55759,2013,3,Suicide,0,M,62,White,100,Home,Matric
55760,2013,3,Accidental,0,M,51,White,100,Home,Matric
55761,2013,3,Suicide,0,M,59,White,100,Home,BA+
55762,2013,3,Homicide,0,M,21,Black,100,Home,Some college
55763,2013,3,Suicide,0,F,26,White,100,Home,BA+
55764,2013,3,Suicide,0,M,26,White,100,Home,Less than Matric
55765,2013,3,Suicide,0,M,55,White,100,Other specified,Some college
55766,2013,3,Suicide,0,M,86,White,100,Home,Less than Matric
55767,2013,3,Suicide,0,M,85,White,100,Home,Matric
55768,2013,3,Homicide,0,M,22,Black,100,Other unspecified,Less than Matric
55769,2013,3,Homicide,0,F,47,Black,100,Home,Less than Matric
55770,2013,3,Suicide,0,M,66,White,100,Home,Some college
55771,2013,1,Homicide,0,M,48,White,100,Home,Matric
55772,2013,3,Suicide,0,M,54,White,100,Home,BA+
55773,2013,3,Suicide,0,F,34,White,100,Home,Matric
55774,2013,3,Suicide,0,M,41,White,100,Home,Matric
55775,2013,3,Suicide,0,M,61,White,100,Home,Matric
55776,2013,3,Suicide,0,M,54,White,100,Home,Matric
55777,2013,3,Homicide,0,M,41,White,100,Street,Less than Matric
55778,2013,3,Homicide,0,M,20,Black,100,Trade/service area,Less than Matric
55779,2013,3,Suicide,0,M,70,White,100,Home,Matric
55780,2013,3,Suicide,0,M,20,White,100,Home,Some college
55781,2013,3,Suicide,0,M,85,White,100,Home,Less than Matric
55782,2013,3,Suicide,0,M,59,White,100,Other unspecified,Less than Matric
55783,2013,3,Suicide,0,M,72,White,100,Home,Matric
55784,2013,3,Suicide,0,M,44,White,100,Home,BA+
55785,2013,3,Homicide,0,M,32,Black,100,Street,Matric
55786,2013,3,Suicide,0,M,34,White,100,Industrial/construction,Less than Matric
55787,2013,3,Suicide,0,M,91,White,100,Other specified,Matric
55788,2013,3,Suicide,0,M,65,White,100,Home,Some college
55789,2013,3,Homicide,1,M,22,Black,100,NA,Some college
55790,2013,3,Suicide,0,F,53,White,100,Home,BA+
55791,2013,3,Suicide,0,M,39,White,100,Trade/service area,Less than Matric
55792,2013,3,Suicide,0,M,82,White,100,Home,Less than Matric
55793,2013,3,Suicide,0,M,51,White,100,Home,Matric
55794,2013,3,Homicide,0,M,20,Black,100,Other unspecified,Matric
55795,2013,3,Homicide,0,M,52,Black,100,Home,Some college
55796,2013,3,Suicide,0,M,71,White,100,Home,BA+
55797,2013,3,Homicide,0,M,45,Black,100,Home,Less than Matric
55798,2013,3,Suicide,0,M,81,White,100,Home,Matric
55799,2013,3,Suicide,0,M,30,White,100,Home,Some college
55800,2013,3,Homicide,0,M,18,Black,100,Street,Matric
55801,2013,3,Homicide,0,M,25,Black,100,Home,Matric
55802,2013,3,Suicide,0,F,39,White,100,Home,Matric
55803,2013,3,Suicide,0,M,78,White,100,Home,BA+
55804,2013,3,Suicide,0,M,83,White,100,Home,Matric
55805,2013,3,Suicide,0,M,30,White,100,Home,Matric
55806,2013,3,Accidental,0,M,46,White,100,Home,Matric
55807,2013,3,Suicide,0,F,59,White,100,Home,Matric
55808,2013,3,Suicide,0,F,65,White,100,Home,BA+
55809,2013,3,Suicide,0,M,54,White,100,Home,Some college
55810,2013,3,Suicide,0,M,60,White,100,Other specified,BA+
55811,2013,3,Suicide,0,F,54,White,100,Home,Matric
55812,2013,3,Suicide,0,M,44,White,100,Home,Matric
55813,2013,3,Suicide,0,M,43,White,100,Home,Some college
55814,2013,3,Suicide,0,M,28,White,100,Other specified,Some college
55815,2013,3,Suicide,0,M,33,White,100,Other specified,Matric
55816,2013,3,Suicide,0,M,29,White,100,Home,Matric
55817,2013,3,Homicide,0,M,17,Black,100,Home,NA
55818,2013,3,Suicide,0,F,27,White,100,Home,Some college
55819,2013,3,Suicide,0,M,72,White,100,Home,Matric
55820,2013,3,Homicide,0,M,24,Black,100,Other specified,Less than Matric
55821,2013,3,Suicide,0,M,28,White,100,Home,Some college
55822,2013,3,Suicide,0,M,19,White,100,Home,Less than Matric
55823,2013,3,Homicide,0,F,20,White,100,Trade/service area,Matric
55824,2013,3,Suicide,0,M,63,White,100,Home,Matric
55825,2013,3,Suicide,0,M,69,White,100,Home,Matric
55826,2013,3,Suicide,0,M,58,White,100,Other specified,Matric
55827,2013,3,Suicide,0,M,50,White,100,Home,Matric
55828,2013,3,Homicide,0,M,30,Black,100,Home,Matric
55829,2013,3,Suicide,0,F,49,White,100,Home,Less than Matric
55830,2013,3,Suicide,0,M,55,White,100,Home,Matric
55831,2013,3,Suicide,0,M,70,White,100,Home,Some college
55832,2013,4,Suicide,0,M,35,White,100,Home,Matric
55833,2013,3,Suicide,0,M,52,White,100,Home,Matric
55834,2013,3,Homicide,0,M,20,White,100,Street,Matric
55835,2013,3,Suicide,0,M,24,Black,100,Home,Less than Matric
55836,2013,3,Suicide,0,M,68,White,100,Home,Matric
55837,2013,3,Suicide,0,M,87,White,100,Home,Matric
55838,2013,3,Suicide,0,M,61,White,100,Farm,Matric
55839,2013,3,Homicide,0,M,53,Black,100,School/instiution,Matric
55840,2013,3,Suicide,0,M,32,White,100,Home,Matric
55841,2013,3,Homicide,0,F,43,White,100,Home,BA+
55842,2013,4,Suicide,0,M,62,White,100,Home,Matric
55843,2013,4,Suicide,0,M,18,White,100,Home,Less than Matric
55844,2013,3,Homicide,0,M,42,White,100,Street,Matric
55845,2013,3,Suicide,0,M,56,White,100,Home,Some college
55846,2013,1,Suicide,0,M,43,White,100,Other unspecified,Matric
55847,2013,3,Homicide,0,F,25,Black,100,Trade/service area,Some college
55848,2013,3,Homicide,0,M,45,White,100,Home,Matric
55849,2013,4,Suicide,0,M,86,White,100,Trade/service area,Matric
55850,2013,4,Suicide,0,M,46,White,100,Home,Matric
55851,2013,4,Suicide,0,M,61,Black,100,Home,Matric
55852,2013,4,Suicide,0,M,57,White,100,Home,Matric
55853,2013,4,Homicide,0,M,28,White,100,Trade/service area,Matric
55854,2013,4,Suicide,0,M,54,White,100,Home,Matric
55855,2013,4,Suicide,0,M,66,White,100,Home,BA+
55856,2013,4,Homicide,0,M,35,Black,100,Home,Matric
55857,2013,4,Suicide,0,M,53,White,100,Home,Matric
55858,2013,4,Accidental,0,M,25,White,100,Home,Matric
55859,2013,4,Suicide,0,M,74,White,100,Street,Less than Matric
55860,2013,4,Suicide,0,M,56,White,100,Home,Matric
55861,2013,4,Suicide,0,M,29,White,100,Home,Matric
55862,2013,4,Homicide,0,M,29,Black,100,Other unspecified,Matric
55863,2013,3,Suicide,0,M,52,White,100,Home,Some college
55864,2013,4,Suicide,0,M,49,White,100,Street,Matric
55865,2013,4,Homicide,0,F,21,White,100,Home,Some college
55866,2013,4,Accidental,0,M,49,White,100,Other unspecified,Matric
55867,2013,4,Suicide,0,M,58,Black,100,Home,BA+
55868,2013,4,Homicide,1,M,20,Black,100,NA,Matric
55869,2013,4,Homicide,0,M,42,Black,100,Other specified,Less than Matric
55870,2013,4,Suicide,0,M,45,White,100,Home,BA+
55871,2013,4,Homicide,1,M,39,White,100,NA,Matric
55872,2013,4,Homicide,0,M,28,Black,100,Street,Less than Matric
55873,2013,4,Suicide,0,M,39,White,100,Home,Matric
55874,2013,4,Suicide,0,M,21,White,100,Home,Matric
55875,2013,3,Suicide,0,M,60,White,100,Home,Matric
55876,2013,4,Accidental,0,M,32,Black,100,Home,Some college
55877,2013,4,Homicide,0,F,29,Black,100,Other unspecified,Matric
55878,2013,4,Homicide,0,M,38,Black,100,Other specified,Matric
55879,2013,4,Suicide,0,F,70,White,100,Home,Matric
55880,2013,4,Suicide,0,M,65,Coloured,100,School/instiution,NA
55881,2013,4,Homicide,0,M,33,Black,100,Home,Less than Matric
55882,2013,4,Suicide,0,F,40,White,100,Home,BA+
55883,2013,4,Homicide,0,M,21,Black,100,Street,Matric
55884,2013,4,Suicide,0,M,22,White,100,Home,BA+
55885,2013,4,Homicide,0,M,32,Black,100,Other unspecified,Some college
55886,2013,4,Suicide,0,M,56,White,100,Other specified,BA+
55887,2013,4,Homicide,0,M,24,White,100,Home,BA+
55888,2013,4,Suicide,0,F,49,White,100,Home,Some college
55889,2013,4,Suicide,0,M,43,White,100,Home,Matric
55890,2013,4,Suicide,0,M,74,Black,100,Home,Less than Matric
55891,2013,4,Suicide,0,M,25,White,100,Home,Matric
55892,2013,4,Homicide,0,M,56,Black,100,Home,Matric
55893,2013,4,Homicide,0,M,46,Black,100,Home,Less than Matric
55894,2013,4,Suicide,0,M,85,White,100,Home,BA+
55895,2013,4,Suicide,0,M,43,White,100,Home,Less than Matric
55896,2013,4,Suicide,0,M,63,White,100,Home,Matric
55897,2013,4,Homicide,0,M,23,Black,100,Other unspecified,Less than Matric
55898,2013,4,Homicide,0,F,33,Coloured,100,Street,Less than Matric
55899,2013,4,Homicide,0,M,27,Black,100,Home,Less than Matric
55900,2013,4,Suicide,0,M,85,White,100,Home,Matric
55901,2013,4,Suicide,0,F,43,White,100,Home,BA+
55902,2013,4,Suicide,0,M,18,Black,100,Home,Matric
55903,2013,4,Suicide,0,M,53,White,100,School/instiution,Matric
55904,2013,4,Suicide,0,M,78,White,100,Home,Some college
55905,2013,4,Suicide,0,M,73,White,100,Home,BA+
55906,2013,4,Homicide,0,F,19,Black,100,Home,Less than Matric
55907,2013,4,Suicide,0,F,31,White,100,Home,Matric
55908,2013,4,Suicide,0,F,47,White,100,Home,Matric
55909,2013,4,Homicide,0,F,20,Black,100,Home,Some college
55910,2013,4,Suicide,0,M,68,White,100,Home,Some college
55911,2013,4,Homicide,0,M,25,White,100,Trade/service area,Some college
55912,2013,4,Homicide,0,M,27,Black,100,Street,Matric
55913,2013,4,Suicide,0,M,61,White,100,Home,BA+
55914,2013,4,Suicide,0,M,27,Black,100,Other specified,Some college
55915,2013,4,Suicide,0,M,50,White,100,Other unspecified,Less than Matric
55916,2013,4,Homicide,0,M,26,Black,100,Other unspecified,Less than Matric
55917,2013,4,Homicide,0,M,23,Black,100,Home,Matric
55918,2013,4,Homicide,0,F,19,Black,100,Home,Matric
55919,2013,4,Suicide,0,M,74,White,100,Home,Less than Matric
55920,2013,4,Suicide,0,M,78,White,100,Home,Matric
55921,2013,4,Homicide,0,M,33,White,100,Home,Matric
55922,2013,4,Homicide,0,M,24,Black,100,Home,Some college
55923,2013,4,Suicide,0,M,68,White,100,Other specified,Some college
55924,2013,4,Suicide,0,M,68,White,100,Home,Matric
55925,2013,4,Suicide,0,M,81,White,100,Home,BA+
55926,2013,4,Suicide,0,M,85,White,100,Home,Matric
55927,2013,4,Homicide,0,F,29,Black,100,Home,Some college
55928,2013,4,Suicide,0,M,31,Black,100,Home,Matric
55929,2013,4,Suicide,0,M,72,White,100,Home,Matric
55930,2013,4,Homicide,0,M,38,Black,100,Trade/service area,Less than Matric
55931,2013,4,Homicide,0,M,20,Black,100,Other specified,Less than Matric
55932,2013,4,Homicide,0,M,26,White,100,Trade/service area,Less than Matric
55933,2013,4,Homicide,0,M,20,Black,100,Trade/service area,Matric
55934,2013,4,Homicide,0,M,42,White,100,Trade/service area,Less than Matric
55935,2013,4,Suicide,0,M,38,White,100,Home,BA+
55936,2013,4,Homicide,0,M,17,Black,100,Other unspecified,Less than Matric
55937,2013,4,Homicide,0,M,20,Black,100,Home,Matric
55938,2013,4,Suicide,0,M,86,White,100,Home,Matric
55939,2013,4,Suicide,0,M,32,White,100,Other specified,Matric
55940,2013,4,Suicide,0,M,71,White,100,Other specified,Matric
55941,2013,4,Suicide,0,M,26,White,100,Other specified,Some college
55942,2013,4,Suicide,0,M,20,White,100,Home,Some college
55943,2013,4,Suicide,0,M,23,White,100,Home,Matric
55944,2013,4,Suicide,0,M,59,White,100,Other specified,Less than Matric
55945,2013,4,Suicide,0,M,27,White,100,Home,Some college
55946,2013,4,Suicide,0,F,24,White,100,Home,Some college
55947,2013,4,Homicide,0,M,26,Black,100,Other unspecified,Matric
55948,2013,4,Accidental,0,M,10,White,100,Home,Less than Matric
55949,2013,4,Homicide,0,M,21,Black,100,Home,Matric
55950,2013,5,Homicide,0,M,17,Black,100,Other specified,Less than Matric
55951,2013,4,Suicide,0,M,31,Black,100,Home,Some college
55952,2013,5,Suicide,0,M,31,White,100,Home,BA+
55953,2013,4,Suicide,0,M,50,White,100,Other unspecified,Some college
55954,2013,5,Suicide,0,M,43,White,100,Other specified,Matric
55955,2013,5,Suicide,0,M,86,White,100,Home,Less than Matric
55956,2013,5,Suicide,0,M,35,White,100,Home,Matric
55957,2013,5,Suicide,0,M,66,White,100,Home,Some college
55958,2013,5,Suicide,0,M,76,White,100,Home,Less than Matric
55959,2013,4,Suicide,0,M,43,White,100,Other unspecified,Matric
55960,2013,5,Undetermined,0,M,61,White,100,Other specified,Some college
55961,2013,4,Homicide,0,M,43,Black,100,Home,Some college
55962,2013,4,Homicide,0,M,26,Black,100,Home,Some college
55963,2013,5,Suicide,0,M,21,Black,100,Other unspecified,Matric
55964,2013,5,Suicide,0,M,35,White,100,Home,Matric
55965,2013,5,Homicide,0,M,24,Black,100,Street,Matric
55966,2013,5,Suicide,0,M,58,White,100,Home,BA+
55967,2013,5,Homicide,0,M,24,Black,100,Street,Some college
